,sentence,tags,encoded_tags
558,"['—', 'El', 'quinto', 'mandamiento', 'es', ':', 'No', 'matar', 'a', 'persona', '.']","['O', 'O', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0]"
559,"['Di', ',', 'vos', ',', 'ahora', 'qué', 'se', 'nos', 'prohíbe', 'en', 'este', 'mandamiento', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
560,"['Niño', '.']","['O', 'O']","[0, 0]"
561,"['—', 'Se', 'nos', 'prohíbe', 'todo', 'homicidio', 'exterior', 'y', 'las', 'causas', 'de', 'donde', 'procede', ',', 'porque', ',', 'si', 'es', 'malo', 'el', 'fruto', ',', 'el', 'árbol', 'que', 'lo', 'lleva', 'es', 'peor', '.']","['O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
562,"['Y', ',', 'prohibiéndonos', 'lo', 'que', 'es', 'malo', ',', 'lo', 'que', 'es', 'más', 'malo', 'nos', 'es', 'también', 'prohibido', ';', 'y', ',', 'así', ',', 'aquí', 'principalmente', 'se', 'nos', 'prohíbe', 'tener', 'ira', ',', 'odio', ',', 'rencor', ',', 'envidia', 'y', 'decir', 'palabras', 'injuriosas', 'contra', 'el', 'prójimo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'JUS', 'O', 'JUS', 'O', 'JUS', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0]"
563,"['Porque', 'de', 'estas', 'cosas', 'nace', 'el', 'homicidio', ',', 'y', 'quien', 'de', 'estas', 'careciere', 'y', 'las', 'refrenare', 'nunca', 'vendrá', 'a', 'matar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
564,"['Se', 'nos', 'pide', 'no', 'solo', 'que', 'no', 'matemos', 'al', 'prójimo', ',', 'sino', 'también', 'que', 'trabajemos', 'cuanto', 'en', 'nosotros', 'fuere', 'de', 'conservarle', 'la', 'vida', ',', 'como', 'querríamos', 'que', 'nos', 'fuese', 'conservada', 'la', 'nuestra', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
565,"['Maestro', '.']","['O', 'O']","[0, 0]"
566,"['—', 'El', 'juez', 'que', 'por', 'autoridad', 'de', 'las', 'leyes', 'mata', 'a', 'los', 'delincuentes', 'y', 'malhechores', ',', '¿', 'peca', 'contra', 'este', 'mandamiento', '?', 'Niño', '.']","['O', 'O', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
567,"['—', 'No', 'peca', ',', 'porque', 'es', 'ministro', 'ordenado', 'de', 'Dios', 'para', 'castigar', 'a', 'los', 'malos', ',', 'defender', 'y', 'conservar', 'en', 'paz', 'a', 'los', 'buenos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
568,"['En', 'este', 'mandamiento', 'se', 'veda', 'el', 'homicidio', 'y', 'la', 'venganza', 'privada', 'de', 'hombre', 'a', 'hombre', ',', 'mas', 'no', 'la', 'venganza', 'común', 'de', 'que', 'usa', 'el', 'magistrado', 'que', 'tiene', 'las', 'veces', 'de', 'Dios', '.']","['O', 'GOD', 'GOD', 'O', 'O', 'O', 'JUS', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O']","[0, 1, 1, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 3, 3, 3, 0]"
569,"['Maestro', '.']","['O', 'O']","[0, 0]"
570,"['—', 'Di', 'el', 'sexto', 'mandamiento', '.']","['O', 'O', 'O', 'GOD', 'GOD', 'O']","[0, 0, 0, 1, 1, 0]"
571,"['Niño', '.']","['O', 'O']","[0, 0]"
572,"['—', 'El', 'sexto', 'mandamiento', 'es', ':', 'No', 'fornicar', '.']","['O', 'O', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'O']","[0, 0, 1, 1, 0, 0, 1, 1, 0]"
573,"['Maestro', '.']","['O', 'O']","[0, 0]"
574,"['—', '¿', 'Qué', 'se', 'nos', 'veda', 'en', 'este', 'mandamiento', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
575,"['—', 'Se', 'prohíbe', 'en', 'él', 'todo', 'ayuntamiento', 'de', 'hombre', 'con', 'mujer', 'fuera', 'del', 'santo', 'matrimonio', ',', 'y', 'todo', 'deseo', 'deshonesto', ',', 'todas', 'palabras', 'carnales', 'y', 'deshonestas', ',', 'todos', 'trajes', ',', 'mºeneos', ',', 'hábitos', ',', 'y', 'toda', 'otra', 'cualquier', 'cosa', 'que', 'incita', 'a', 'deshonestidad', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
576,"['Maestro', '.']","['O', 'O']","[0, 0]"
577,"['—', '¿', 'Qué', 'se', 'nos', 'pide', 'para', 'guardarlo', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
578,"['—', 'Se', 'nos', 'pide', 'toda', 'limpieza', 'interior', 'y', 'exterior', ',', 'y', 'mortificación', 'de', 'la', 'carne', ',', 'y', 'huir', 'todas', 'ocasiones', 'que', 'sirven', 'a', 'hacer', 'contra', 'lo', 'que', 'aquí', 'se', 'defiende', '.']","['O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
579,"['Maestro', '.']","['O', 'O']","[0, 0]"
580,"['—', 'Pasa', 'al', 'séptimo', 'mandamiento', 'que', 'se', 'sigue', 'y', 'di', 'lo', 'que', 'en', 'él', 'se', 'nos', 'pide', '.']","['O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
581,"['Niño', '.']","['O', 'O']","[0, 0]"
582,"['—', 'El', 'séptimo', 'mandamiento', 'es', ':', 'No', 'hurtar', '.']","['O', 'O', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'O']","[0, 0, 1, 1, 0, 0, 1, 1, 0]"
583,"['Aquí', 'se', 'nos', 'pide', ',', 'que', 'pues', 'es', 'Dios', 'el', 'que', 'hace', 'a', 'unos', 'ricos', 'y', 'a', 'otros', 'pobres', ',', 'que', 'cada', 'uno', 'viva', 'contento', 'con', 'la', 'suerte', 'de', 'pobreza', 'o', 'riqueza', 'que', 'le', 'cabe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
584,"['Porque', 'la', 'voluntad', 'de', 'Dios', 'es', 'que', 'cada', 'uno', 'posea', 'su', 'suerte', 'y', 'que', 'ninguno', 'tome', 'a', 'otro', 'nada', 'de', 'sus', 'cosas', 'contra', 'su', 'voluntad', ',', 'en', 'público', 'ni', 'en', 'secreto', '.']","['O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
585,"['Maestro', '.']","['O', 'O']","[0, 0]"
586,"['—', '¿', 'Qué', 'se', 'nos', 'manda', 'para', 'guardarlo', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
587,"['—', 'Se', 'nos', 'manda', 'que', 'huyamos', 'la', 'invidia', 'y', 'la', 'ociosidad', ',', 'porque', 'estas', 'hacen', 'a', 'los', 'hombres', 'ser', 'ladrones', 'y', 'homicidas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]"
588,"['Y', 'que', 'usemos', 'de', 'caridad', 'con', 'los', 'prójimos', 'y', 'nos', 'alegremos', 'de', 'su', 'bien', ',', 'como', 'si', 'fuese', 'propio', 'nuestro', '.']","['O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
589,"['Maestro', '.']","['O', 'O']","[0, 0]"
590,"['—', 'Recita', 'el', 'octavo', 'mandamiento', '.']","['O', 'O', 'O', 'GOD', 'GOD', 'O']","[0, 0, 0, 1, 1, 0]"
591,"['Niño', '.']","['O', 'O']","[0, 0]"
592,"['—', 'El', 'octavo', 'mandamiento', 'es', ':', 'No', 'dirás', 'falso', 'testimonio', 'contra', 'tu', 'prójimo', '.']","['O', 'O', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
593,"['Maestro', '.']","['O', 'O']","[0, 0]"
594,"['—', '¿', 'Qué', 'se', 'nos', 'pide', 'aquí', 'para', 'la', 'guarda', 'de', 'este', 'mandamiento', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
595,"['—', 'Que', 'seamos', 'en', 'todo', 'verdaderos', 'y', 'enemigos', 'de', 'perjudicar', 'al', 'prójimo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
596,"['Se', 'nos', 'prohíbe', 'toda', 'mentira', ',', 'todas', 'palabras', 'ociosas', ',', 'toda', 'murmuración', 'y', 'que', ',', 'cuanto', 'en', 'nosotros', 'fuere', ',', 'conservemos', 'sin', 'lesión', 'la', 'honra', 'y', 'la', 'fama', 'de', 'nuestro', 'prójimo', ';', 'que', 'no', 'la', 'calumniemos', 'ni', 'interpretemos', ',', 'ni', 'echemos', 'sus', 'palabras', 'y', 'sus', 'cosas', 'a', 'otros', 'fines', 'que', 'a', 'aquellos', 'que', 'él', 'pretende', 'en', 'ellas', '.']","['O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
597,"['Maestro', '.']","['O', 'O']","[0, 0]"
598,"['—', 'Di', 'los', 'dos', 'últimos', 'mandamientos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
599,"['Niño', '.']","['O', 'O']","[0, 0]"
600,"['—', 'El', 'nono', 'mandamiento', 'es', ':', 'No', 'codiciarás', 'la', 'casa', 'de', 'tu', 'prójimo', '.']","['O', 'O', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
601,"['El', 'décimo', ':', 'No', 'codiciarás', 'a', 'la', 'mujer', 'de', 'tu', 'prójimo', 'ni', 'a', 'su', 'mozo', 'ni', 'a', 'su', 'moza', '.']","['O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
602,"['Maestro', '.']","['O', 'O']","[0, 0]"
603,"['—', '¿', 'Con', 'qué', 'se', 'guardan', 'estos', 'mandamientos', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
604,"['—', 'Se', 'nos', 'demanda', 'aquí', 'gran', 'pureza', 'de', 'corazón', ',', 'de', 'pensamientos', 'y', 'deseos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
605,"['Porque', 'en', 'este', 'mandamiento', 'se', 'nos', 'prohíbe', 'toda', 'codicia', ',', 'por', 'pequeña', 'que', 'sea', ',', 'de', 'las', 'cosas', 'ajenas', '.']","['O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
606,"['Se', 'muestra', 'aquí', 'cuánto', 'quiere', 'Dios', 'que', 'reine', 'la', 'caridad', 'entre', 'nosotros', ',', 'pues', 'nos', 'veda', 'no', 'solo', 'el', 'hacer', 'mal', ',', 'sino', 'también', 'el', 'solo', 'deseo', ',', 'por', 'pequeñito', 'que', 'sea', ',', 'de', 'hacerlo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
607,"['Maestro', '.']","['O', 'O']","[0, 0]"
608,"['—', '¿', 'Nos', 'debemos', 'contentar', 'con', 'no', 'hacer', 'mal', 'ni', 'tener', 'deseo', 'de', 'hacerlo', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
609,"['—', 'No', '.']","['O', 'O', 'O']","[0, 0, 0]"
610,"['Porque', 'con', 'mandarnos', 'carecer', 'de', 'mala', 'codicia', ',', 'se', 'nos', 'manda', 'también', 'aquí', 'tácitamente', 'tener', 'grandes', 'codicias', 'y', 'deseos', 'muy', 'encendidos', 'de', 'hacernos', 'bien', 'y', 'de', 'ayudarnos', 'unos', 'a', 'otros', 'por', 'todas', 'las', 'vías', 'que', 'pudiéremos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
611,"['Maestro', '.']","['O', 'O']","[0, 0]"
612,"['—', 'Pues', 'estamos', 'tan', 'llenos', 'de', 'deseos', 'y', 'codicias', 'viciosas', 'por', 'haber', 'sido', 'engendrados', 'y', 'nacidos', 'en', 'pecado', ',', 'y', 'estar', 'corrompida', 'nuestra', 'naturaleza', ',', 'como', 'lo', 'vemos', 'por', 'la', 'experiencia', ':', '¿', 'qué', 'haremos', 'para', 'carecer', 'de', 'ellas', 'y', 'guardar', 'bien', 'estos', 'mandamientos', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
613,"['—', 'Camino', 'para', 'carecer', 'de', 'nuestras', 'faltas', 'es', 'conocer', 'que', 'las', 'tenemos', 'y', 'dolernos', 'de', 'ellas', 'y', ',', 'con', 'humildad', 'y', 'confianza', 'en', 'la', 'bondad', 'de', 'Dios', ',', 'pedirle', 'perdón', 'de', 'ellas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'JUS', 'JUS', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0]"
614,"['Porque', 'para', 'los', 'que', 'se', 'sienten', 'enfermos', 'y', 'adeudados', ',', 'tiene', 'dado', 'a', 'Jesucristo', ',', 'su', 'hijo', ',', 'por', 'médico', ',', 'por', 'firme', 'y', 'por', 'verdadero', 'remedio', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
615,"['Maestro', '.']","['O', 'O']","[0, 0]"
616,"['—', 'Por', 'manera', 'que', 'no', 'hay', 'cosa', 'más', 'segura', 'y', 'saludable', 'al', 'cristiano', 'que', 'remitir', 'todas', 'sus', 'obras', ',', 'por', 'buenas', 'que', 'le', 'parezcan', ',', 'a', 'la', 'misericordia', 'de', 'Dios', ',', 'Para', 'que', 'por', 'ella', 'sean', 'purificadas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
617,"['Niño', '.']","['O', 'O']","[0, 0]"
618,"['—', 'Es', 'así', 'verdad', '.']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
619,"['Maestro', '.']","['O', 'O']","[0, 0]"
620,"['—', 'Di', 'en', 'cuántos', 'mandamientos', 'se', 'suma', 'toda', 'la', 'ley', 'y', 'cuáles', 'son', '.']","['O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
621,"['Niño', '.']","['O', 'O']","[0, 0]"
622,"['—', 'En', 'dos', ':', 'el', 'uno', 'es', 'amar', 'a', 'Dios', 'de', 'todo', 'corazón', ',', 'de', 'todas', 'nuestras', 'fuerzas', 'y', 'de', 'todo', 'nuestro', 'entendimiento', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
623,"['Y', 'el', 'otro', 'es', 'amar', 'al', 'prójimo', 'como', 'a', 'nosotros', 'mismos', '.']","['O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
624,"['Maestro', '.']","['O', 'O']","[0, 0]"
625,"['—', '¿', 'Qué', 'se', 'nos', 'pide', 'en', 'el', 'primero', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
626,"['—', 'En', 'el', 'primero', ',', 'se', 'nos', 'pide', 'que', 'esté', 'nuestro', 'corazón', 'totalmente', 'poseído', 'del', 'amor', 'de', 'Dios', 'y', 'que', 'no', 'haya', 'en', 'nosotros', 'cosa', 'que', 'le', 'contradiga', 'ni', 'le', 'haga', 'repugnancia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
627,"['Esto', 'nos', 'es', 'significado', ',', 'en', 'pedirnos', 'amor', 'de', 'todo', 'corazón', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]"
628,"['Porque', 'no', 'hay', 'más', 'que', 'pedir', 'del', 'todo', ',', 'ni', 'hay', 'más', 'que', 'dar', 'que', 'el', 'todo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
629,"['Maestro', '.']","['O', 'O']","[0, 0]"
